product_id,year_month,monthly_qty,monthly_revenue,monthly_profit,monthly_transactions,avg_discount,promo_flag,lag_1,lag_2,lag_3,rolling_3,rolling_6,year,month,quarter,month_sin,month_cos,current_stock,reorder_level,safety_stock,lead_time_days,max_capacity,stockout_days,stockout_flag,supplier_id,delivery_lead_time_days,reliability_score
128,2024-03-01,6.0,51967.62,21152.89,1.0,0.01,0.0,6.0,22.0,0.0,11.333333333333334,7.166666666666667,2024,3,1,1.0,6.123233995736766e-17,594,165,8,15,1854,0.0,0,8,10,0.98
128,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,22.0,4.0,5.666666666666667,2024,4,2,0.8660254037844387,-0.4999999999999998,594,165,8,15,1854,0.0,0,8,10,0.98
128,2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,5.666666666666667,2024,5,2,0.49999999999999994,-0.8660254037844387,594,165,8,15,1854,0.0,0,8,10,0.98
128,2024-06-01,3.0,23884.11,8476.74,1.0,0.09,0.0,0.0,0.0,6.0,1.0,6.166666666666667,2024,6,2,1.2246467991473532e-16,-1.0,594,165,8,15,1854,0.0,0,8,10,0.98
129,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,1,1,0.49999999999999994,0.8660254037844387,603,148,112,20,1872,0.0,0,7,29,0.8
129,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,2,1,0.8660254037844386,0.5000000000000001,603,148,112,20,1872,0.0,0,7,29,0.8
129,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,3,1,1.0,6.123233995736766e-17,603,148,112,20,1872,0.0,0,7,29,0.8
129,2023-04-01,5.0,43157.9,12693.4,1.0,0.15,0.0,0.0,0.0,0.0,1.6666666666666667,1.25,2023,4,2,0.8660254037844387,-0.4999999999999998,603,148,112,20,1872,0.0,0,7,29,0.8
129,2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.6666666666666667,1.0,2023,5,2,0.49999999999999994,-0.8660254037844387,603,148,112,20,1872,0.0,0,7,29,0.8
129,2023-06-01,4.0,33307.76,8936.14,1.0,0.18,0.0,0.0,5.0,0.0,3.0,1.5,2023,6,2,1.2246467991473532e-16,-1.0,603,148,112,20,1872,0.0,0,7,29,0.8
129,2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,1.3333333333333333,1.5,2023,7,3,-0.4999999999999997,-0.8660254037844388,603,148,112,20,1872,0.0,0,7,29,0.8
129,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3333333333333333,1.5,2023,8,3,-0.8660254037844385,-0.5000000000000004,603,148,112,20,1872,0.0,0,7,29,0.8
129,2023-09-01,9.0,85909.59,31073.51,1.0,0.06,0.0,0.0,0.0,4.0,3.0,3.0,2023,9,3,-1.0,-1.8369701987210297e-16,603,148,112,20,1872,0.0,0,7,29,0.8
129,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,2.1666666666666665,2023,10,4,-0.8660254037844386,0.5000000000000001,603,148,112,20,1872,0.0,0,7,29,0.8
129,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,2.1666666666666665,2023,11,4,-0.5000000000000004,0.8660254037844384,603,148,112,20,1872,0.0,0,7,29,0.8
129,2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.5,2023,12,4,-2.4492935982947064e-16,1.0,603,148,112,20,1872,0.0,0,7,29,0.8
129,2024-01-01,3.0,29245.83,10967.12,1.0,0.04,0.0,0.0,0.0,0.0,1.0,2.0,2024,1,1,0.49999999999999994,0.8660254037844387,603,148,112,20,1872,0.0,0,7,29,0.8
129,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2024,2,1,0.8660254037844386,0.5000000000000001,603,148,112,20,1872,0.0,0,7,29,0.8
129,2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.5,2024,3,1,1.0,6.123233995736766e-17,603,148,112,20,1872,0.0,0,7,29,0.8
129,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,2024,4,2,0.8660254037844387,-0.4999999999999998,603,148,112,20,1872,0.0,0,7,29,0.8
129,2024-05-01,5.0,43970.28,13505.779999999999,2.0,0.11,1.0,0.0,0.0,0.0,1.6666666666666667,1.3333333333333333,2024,5,2,0.49999999999999994,-0.8660254037844387,603,148,112,20,1872,0.0,0,7,29,0.8
129,2024-06-01,8.0,81238.4,32495.2,1.0,0.0,0.0,5.0,0.0,0.0,4.333333333333333,2.6666666666666665,2024,6,2,1.2246467991473532e-16,-1.0,603,148,112,20,1872,0.0,0,7,29,0.8
130,2023-01-01,4.0,47784.08,15170.27,1.0,0.06,0.0,0.0,0.0,0.0,4.0,4.0,2023,1,1,0.49999999999999994,0.8660254037844387,660,130,119,24,1313,0.0,0,2,11,0.61
130,2023-02-01,9.0,104082.84,30701.81,1.0,0.09,0.0,4.0,0.0,0.0,6.5,6.5,2023,2,1,0.8660254037844386,0.5000000000000001,660,130,119,24,1313,0.0,0,2,11,0.61
130,2023-03-01,2.0,23637.86,7330.97,1.0,0.07,0.0,9.0,4.0,0.0,5.0,5.0,2023,3,1,1.0,6.123233995736766e-17,660,130,119,24,1313,0.0,0,2,11,0.61
130,2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,3.6666666666666665,3.75,2023,4,2,0.8660254037844387,-0.4999999999999998,660,130,119,24,1313,0.0,0,2,11,0.61
130,2023-05-01,10.0,115393.42,33858.95,2.0,0.125,1.0,0.0,2.0,9.0,4.0,5.0,2023,5,2,0.49999999999999994,-0.8660254037844387,660,130,119,24,1313,0.0,0,2,11,0.61
130,2023-06-01,9.0,99761.95000000001,26380.91,2.0,0.12,0.0,10.0,0.0,2.0,6.333333333333333,5.666666666666667,2023,6,2,1.2246467991473532e-16,-1.0,660,130,119,24,1313,0.0,0,2,11,0.61
130,2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,6.333333333333333,5.0,2023,7,3,-0.4999999999999997,-0.8660254037844388,660,130,119,24,1313,0.0,0,2,11,0.61
130,2023-08-01,9.0,96076.53,22695.44,1.0,0.16,0.0,0.0,9.0,10.0,6.0,5.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,660,130,119,24,1313,0.0,0,2,11,0.61
130,2023-09-01,8.0,83367.92,18140.36,1.0,0.18,1.0,9.0,0.0,9.0,5.666666666666667,6.0,2023,9,3,-1.0,-1.8369701987210297e-16,660,130,119,24,1313,0.0,0,2,11,0.61
130,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,5.666666666666667,6.0,2023,10,4,-0.8660254037844386,0.5000000000000001,660,130,119,24,1313,0.0,0,2,11,0.61
130,2023-11-01,7.0,80953.32,23879.19,1.0,0.09,0.0,0.0,8.0,9.0,5.0,5.5,2023,11,4,-0.5000000000000004,0.8660254037844384,660,130,119,24,1313,0.0,0,2,11,0.61
130,2023-12-01,9.0,107514.18,34133.11,1.0,0.06,1.0,7.0,0.0,8.0,5.333333333333333,5.5,2023,12,4,-2.4492935982947064e-16,1.0,660,130,119,24,1313,0.0,0,2,11,0.61
130,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,5.333333333333333,5.5,2024,1,1,0.49999999999999994,0.8660254037844387,660,130,119,24,1313,0.0,0,2,11,0.61
130,2024-02-01,7.0,79174.13,22099.99,1.0,0.11,0.0,0.0,9.0,7.0,5.333333333333333,5.166666666666667,2024,2,1,0.8660254037844386,0.5000000000000001,660,130,119,24,1313,0.0,0,2,11,0.61
130,2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,2.3333333333333335,3.8333333333333335,2024,3,1,1.0,6.123233995736766e-17,660,130,119,24,1313,0.0,0,2,11,0.61
130,2024-04-01,14.0,151994.0,37845.72,2.0,0.13,0.0,0.0,7.0,0.0,7.0,6.166666666666667,2024,4,2,0.8660254037844387,-0.4999999999999998,660,130,119,24,1313,0.0,0,2,11,0.61
130,2024-05-01,8.0,79301.2,14073.63,1.0,0.22,0.0,14.0,0.0,7.0,7.333333333333333,6.333333333333333,2024,5,2,0.49999999999999994,-0.8660254037844387,660,130,119,24,1313,0.0,0,2,11,0.61
130,2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,7.333333333333333,4.833333333333333,2024,6,2,1.2246467991473532e-16,-1.0,660,130,119,24,1313,0.0,0,2,11,0.61
131,2023-01-01,7.0,123541.67,26844.64,1.0,0.14,0.0,0.0,0.0,0.0,7.0,7.0,2023,1,1,0.49999999999999994,0.8660254037844387,307,74,33,23,1592,0.0,0,6,14,0.52
131,2023-02-01,10.0,187569.9,49431.29,2.0,0.075,0.0,7.0,0.0,0.0,8.5,8.5,2023,2,1,0.8660254037844386,0.5000000000000001,307,74,33,23,1592,0.0,0,6,14,0.52
131,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,5.666666666666667,5.666666666666667,2023,3,1,1.0,6.123233995736766e-17,307,74,33,23,1592,0.0,0,6,14,0.52
131,2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,3.3333333333333335,4.25,2023,4,2,0.8660254037844387,-0.4999999999999998,307,74,33,23,1592,0.0,0,6,14,0.52
131,2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.4,2023,5,2,0.49999999999999994,-0.8660254037844387,307,74,33,23,1592,0.0,0,6,14,0.52
131,2023-06-01,4.0,76341.36,21085.92,1.0,0.07,0.0,0.0,0.0,0.0,1.3333333333333333,3.5,2023,6,2,1.2246467991473532e-16,-1.0,307,74,33,23,1592,0.0,0,6,14,0.52
131,2023-07-01,8.0,134623.44,24112.59,1.0,0.18,0.0,4.0,0.0,0.0,4.0,3.6666666666666665,2023,7,3,-0.4999999999999997,-0.8660254037844388,307,74,33,23,1592,0.0,0,6,14,0.52
131,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,4.0,2.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,307,74,33,23,1592,0.0,0,6,14,0.52
131,2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,2.6666666666666665,2.0,2023,9,3,-1.0,-1.8369701987210297e-16,307,74,33,23,1592,0.0,0,6,14,0.52
131,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,2023,10,4,-0.8660254037844386,0.5000000000000001,307,74,33,23,1592,0.0,0,6,14,0.52
131,2023-11-01,11.0,215684.81,63732.4,2.0,0.07,0.0,0.0,0.0,0.0,3.6666666666666665,3.8333333333333335,2023,11,4,-0.5000000000000004,0.8660254037844384,307,74,33,23,1592,0.0,0,6,14,0.52
131,2023-12-01,4.0,64849.12,9593.67,1.0,0.21,0.0,11.0,0.0,0.0,5.0,3.8333333333333335,2023,12,4,-2.4492935982947064e-16,1.0,307,74,33,23,1592,0.0,0,6,14,0.52
131,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,5.0,2.5,2024,1,1,0.49999999999999994,0.8660254037844387,307,74,33,23,1592,0.0,0,6,14,0.52
131,2024-02-01,15.0,253445.12,46237.2,2.0,0.18,0.0,0.0,4.0,11.0,6.333333333333333,5.0,2024,2,1,0.8660254037844386,0.5000000000000001,307,74,33,23,1592,0.0,0,6,14,0.52
131,2024-03-01,5.0,94400.6,25331.3,1.0,0.08,1.0,15.0,0.0,4.0,6.666666666666667,5.833333333333333,2024,3,1,1.0,6.123233995736766e-17,307,74,33,23,1592,0.0,0,6,14,0.52
131,2024-04-01,5.0,95837.14,26767.84,2.0,0.065,0.0,5.0,15.0,0.0,8.333333333333334,6.666666666666667,2024,4,2,0.8660254037844387,-0.4999999999999998,307,74,33,23,1592,0.0,0,6,14,0.52
131,2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,15.0,3.3333333333333335,4.833333333333333,2024,5,2,0.49999999999999994,-0.8660254037844387,307,74,33,23,1592,0.0,0,6,14,0.52
131,2024-06-01,1.0,19495.78,5681.92,1.0,0.05,0.0,0.0,5.0,5.0,2.0,4.333333333333333,2024,6,2,1.2246467991473532e-16,-1.0,307,74,33,23,1592,0.0,0,6,14,0.52
132,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,1,1,0.49999999999999994,0.8660254037844387,161,116,63,17,1151,0.0,0,6,14,0.52
132,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,2,1,0.8660254037844386,0.5000000000000001,161,116,63,17,1151,0.0,0,6,14,0.52
132,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,3,1,1.0,6.123233995736766e-17,161,116,63,17,1151,0.0,0,6,14,0.52
132,2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,4,2,0.8660254037844387,-0.4999999999999998,161,116,63,17,1151,0.0,0,6,14,0.52
132,2023-05-01,2.0,11623.68,971.84,1.0,0.06,1.0,0.0,0.0,0.0,0.6666666666666666,0.4,2023,5,2,0.49999999999999994,-0.8660254037844387,161,116,63,17,1151,0.0,0,6,14,0.52
132,2023-06-01,3.0,18177.45,2199.7,1.0,0.02,0.0,2.0,0.0,0.0,1.6666666666666667,0.8333333333333334,2023,6,2,1.2246467991473532e-16,-1.0,161,116,63,17,1151,0.0,0,6,14,0.52
132,2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.6666666666666667,0.8333333333333334,2023,7,3,-0.4999999999999997,-0.8660254037844388,161,116,63,17,1151,0.0,0,6,14,0.52
132,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.8333333333333334,2023,8,3,-0.8660254037844385,-0.5000000000000004,161,116,63,17,1151,0.0,0,6,14,0.52
132,2023-09-01,5.0,24854.9,-1774.7,2.0,0.185,1.0,0.0,0.0,3.0,1.6666666666666667,1.6666666666666667,2023,9,3,-1.0,-1.8369701987210297e-16,161,116,63,17,1151,0.0,0,6,14,0.52
132,2023-10-01,1.0,5811.84,485.92,1.0,0.06,1.0,5.0,0.0,0.0,2.0,1.8333333333333333,2023,10,4,-0.8660254037844386,0.5000000000000001,161,116,63,17,1151,0.0,0,6,14,0.52
132,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,1.5,2023,11,4,-0.5000000000000004,0.8660254037844384,161,116,63,17,1151,0.0,0,6,14,0.52
132,2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.3333333333333333,1.0,2023,12,4,-2.4492935982947064e-16,1.0,161,116,63,17,1151,0.0,0,6,14,0.52
132,2024-01-01,7.0,42414.05,5132.64,1.0,0.02,1.0,0.0,0.0,1.0,2.3333333333333335,2.1666666666666665,2024,1,1,0.49999999999999994,0.8660254037844387,161,116,63,17,1151,0.0,0,6,14,0.52
132,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.3333333333333335,2.1666666666666665,2024,2,1,0.8660254037844386,0.5000000000000001,161,116,63,17,1151,0.0,0,6,14,0.52
132,2024-03-01,13.0,70298.55,1061.5900000000001,2.0,0.13,0.0,0.0,7.0,0.0,6.666666666666667,3.5,2024,3,1,1.0,6.123233995736766e-17,161,116,63,17,1151,0.0,0,6,14,0.52
132,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,7.0,4.333333333333333,3.3333333333333335,2024,4,2,0.8660254037844387,-0.4999999999999998,161,116,63,17,1151,0.0,0,6,14,0.52
132,2024-05-01,4.0,22752.76,1449.06,1.0,0.08,0.0,0.0,13.0,0.0,5.666666666666667,4.0,2024,5,2,0.49999999999999994,-0.8660254037844387,161,116,63,17,1151,0.0,0,6,14,0.52
132,2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,1.3333333333333333,4.0,2024,6,2,1.2246467991473532e-16,-1.0,161,116,63,17,1151,0.0,0,6,14,0.52
133,2023-01-01,3.0,20184.9,4180.18,1.0,0.09,0.0,0.0,0.0,0.0,3.0,3.0,2023,1,1,0.49999999999999994,0.8660254037844387,228,156,102,19,1899,0.0,0,3,14,0.95
133,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.5,1.5,2023,2,1,0.8660254037844386,0.5000000000000001,228,156,102,19,1899,0.0,0,3,14,0.95
133,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2023,3,1,1.0,6.123233995736766e-17,228,156,102,19,1899,0.0,0,3,14,0.95
133,2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.75,2023,4,2,0.8660254037844387,-0.4999999999999998,228,156,102,19,1899,0.0,0,3,14,0.95
133,2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2023,5,2,0.49999999999999994,-0.8660254037844387,228,156,102,19,1899,0.0,0,3,14,0.95
133,2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2023,6,2,1.2246467991473532e-16,-1.0,228,156,102,19,1899,0.0,0,3,14,0.95
133,2023-07-01,7.0,43623.07,6278.6900000000005,3.0,0.16666666666666666,0.0,0.0,0.0,0.0,2.3333333333333335,1.1666666666666667,2023,7,3,-0.4999999999999997,-0.8660254037844388,228,156,102,19,1899,0.0,0,3,14,0.95
133,2023-08-01,9.0,64547.37,16533.16,1.0,0.03,0.0,7.0,0.0,0.0,5.333333333333333,2.6666666666666665,2023,8,3,-0.8660254037844385,-0.5000000000000004,228,156,102,19,1899,0.0,0,3,14,0.95
133,2023-09-01,3.0,17301.36,1296.62,1.0,0.22,0.0,9.0,7.0,0.0,6.333333333333333,3.1666666666666665,2023,9,3,-1.0,-1.8369701987210297e-16,228,156,102,19,1899,0.0,0,3,14,0.95
133,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,7.0,4.0,3.1666666666666665,2023,10,4,-0.8660254037844386,0.5000000000000001,228,156,102,19,1899,0.0,0,3,14,0.95
133,2023-11-01,5.0,29574.95,2900.41,1.0,0.2,0.0,0.0,3.0,9.0,2.6666666666666665,4.0,2023,11,4,-0.5000000000000004,0.8660254037844384,228,156,102,19,1899,0.0,0,3,14,0.95
133,2023-12-01,8.0,58558.4,15879.14,1.0,0.01,0.0,5.0,0.0,3.0,4.333333333333333,5.333333333333333,2023,12,4,-2.4492935982947064e-16,1.0,228,156,102,19,1899,0.0,0,3,14,0.95
133,2024-01-01,8.0,53826.4,11147.15,1.0,0.09,0.0,8.0,5.0,0.0,7.0,5.5,2024,1,1,0.49999999999999994,0.8660254037844387,228,156,102,19,1899,0.0,0,3,14,0.95
133,2024-02-01,3.0,21959.4,5954.68,1.0,0.01,0.0,8.0,8.0,5.0,6.333333333333333,4.5,2024,2,1,0.8660254037844386,0.5000000000000001,228,156,102,19,1899,0.0,0,3,14,0.95
133,2024-03-01,9.0,57227.58,9213.36,1.0,0.14,0.0,3.0,8.0,8.0,6.666666666666667,5.5,2024,3,1,1.0,6.123233995736766e-17,228,156,102,19,1899,0.0,0,3,14,0.95
133,2024-04-01,6.0,43031.58,11022.11,1.0,0.03,0.0,9.0,3.0,8.0,6.0,6.5,2024,4,2,0.8660254037844387,-0.4999999999999998,228,156,102,19,1899,0.0,0,3,14,0.95
133,2024-05-01,9.0,65878.2,17864.03,1.0,0.01,1.0,6.0,9.0,3.0,8.0,7.166666666666667,2024,5,2,0.49999999999999994,-0.8660254037844387,228,156,102,19,1899,0.0,0,3,14,0.95
133,2024-06-01,2.0,14639.6,3969.79,1.0,0.01,0.0,9.0,6.0,9.0,5.666666666666667,6.166666666666667,2024,6,2,1.2246467991473532e-16,-1.0,228,156,102,19,1899,0.0,0,3,14,0.95
134,2023-01-01,10.0,131900.72,20750.52,2.0,0.13,0.0,0.0,0.0,0.0,10.0,10.0,2023,1,1,0.49999999999999994,0.8660254037844387,414,146,21,5,1934,0.0,0,2,11,0.61
134,2023-02-01,2.0,26924.68,4694.65,1.0,0.11,0.0,10.0,0.0,0.0,6.0,6.0,2023,2,1,0.8660254037844386,0.5000000000000001,414,146,21,5,1934,0.0,0,2,11,0.61
134,2023-03-01,6.0,74421.06,7730.93,1.0,0.18,1.0,2.0,10.0,0.0,6.0,6.0,2023,3,1,1.0,6.123233995736766e-17,414,146,21,5,1934,0.0,0,2,11,0.61
134,2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,10.0,2.6666666666666665,4.5,2023,4,2,0.8660254037844387,-0.4999999999999998,414,146,21,5,1934,0.0,0,2,11,0.61
134,2023-05-01,3.0,42202.17,8857.12,1.0,0.07,0.0,0.0,6.0,2.0,3.0,4.2,2023,5,2,0.49999999999999994,-0.8660254037844387,414,146,21,5,1934,0.0,0,2,11,0.61
134,2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,3.5,2023,6,2,1.2246467991473532e-16,-1.0,414,146,21,5,1934,0.0,0,2,11,0.61
134,2023-07-01,7.0,83496.81,5691.65,2.0,0.165,0.0,0.0,3.0,0.0,3.3333333333333335,3.0,2023,7,3,-0.4999999999999997,-0.8660254037844388,414,146,21,5,1934,0.0,0,2,11,0.61
134,2023-08-01,5.0,74118.55,18543.43,1.0,0.02,0.0,7.0,0.0,3.0,4.0,3.5,2023,8,3,-0.8660254037844385,-0.5000000000000004,414,146,21,5,1934,0.0,0,2,11,0.61
134,2023-09-01,4.0,55664.52,11204.45,1.0,0.08,0.0,5.0,7.0,0.0,5.333333333333333,3.1666666666666665,2023,9,3,-1.0,-1.8369701987210297e-16,414,146,21,5,1934,0.0,0,2,11,0.61
134,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,7.0,3.0,3.1666666666666665,2023,10,4,-0.8660254037844386,0.5000000000000001,414,146,21,5,1934,0.0,0,2,11,0.61
134,2023-11-01,8.0,99076.83,10156.65,2.0,0.165,0.0,0.0,4.0,5.0,4.0,4.0,2023,11,4,-0.5000000000000004,0.8660254037844384,414,146,21,5,1934,0.0,0,2,11,0.61
134,2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,2.6666666666666665,4.0,2023,12,4,-2.4492935982947064e-16,1.0,414,146,21,5,1934,0.0,0,2,11,0.61
134,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.6666666666666665,2.8333333333333335,2024,1,1,0.49999999999999994,0.8660254037844387,414,146,21,5,1934,0.0,0,2,11,0.61
134,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,2024,2,1,0.8660254037844386,0.5000000000000001,414,146,21,5,1934,0.0,0,2,11,0.61
134,2024-03-01,7.0,79412.69,1607.57,1.0,0.25,0.0,0.0,0.0,0.0,2.3333333333333335,2.5,2024,3,1,1.0,6.123233995736766e-17,414,146,21,5,1934,0.0,0,2,11,0.61
134,2024-04-01,13.0,172439.03,27943.760000000002,3.0,0.12,0.0,7.0,0.0,0.0,6.666666666666667,4.666666666666667,2024,4,2,0.8660254037844387,-0.4999999999999998,414,146,21,5,1934,0.0,0,2,11,0.61
134,2024-05-01,6.0,80774.04,14083.95,1.0,0.11,0.0,13.0,7.0,0.0,8.666666666666666,4.333333333333333,2024,5,2,0.49999999999999994,-0.8660254037844387,414,146,21,5,1934,0.0,0,2,11,0.61
134,2024-06-01,2.0,27227.22,4997.17,1.0,0.1,0.0,6.0,13.0,7.0,7.0,4.666666666666667,2024,6,2,1.2246467991473532e-16,-1.0,414,146,21,5,1934,0.0,0,2,11,0.61
135,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,1,1,0.49999999999999994,0.8660254037844387,473,164,111,29,1848,0.0,0,1,18,0.98
135,2023-02-01,6.0,49655.04,8298.08,2.0,0.11,0.0,0.0,0.0,0.0,3.0,3.0,2023,2,1,0.8660254037844386,0.5000000000000001,473,164,111,29,1848,0.0,0,1,18,0.98
135,2023-03-01,2.0,14490.08,704.43,1.0,0.18,0.0,6.0,0.0,0.0,2.6666666666666665,2.6666666666666665,2023,3,1,1.0,6.123233995736766e-17,473,164,111,29,1848,0.0,0,1,18,0.98
135,2023-04-01,5.0,40642.92,6178.78,2.0,0.065,1.0,2.0,6.0,0.0,4.333333333333333,3.25,2023,4,2,0.8660254037844387,-0.4999999999999998,473,164,111,29,1848,0.0,0,1,18,0.98
135,2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0,2.3333333333333335,2.6,2023,5,2,0.49999999999999994,-0.8660254037844387,473,164,111,29,1848,0.0,0,1,18,0.98
135,2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.6666666666666667,2.1666666666666665,2023,6,2,1.2246467991473532e-16,-1.0,473,164,111,29,1848,0.0,0,1,18,0.98
135,2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.1666666666666665,2023,7,3,-0.4999999999999997,-0.8660254037844388,473,164,111,29,1848,0.0,0,1,18,0.98
135,2023-08-01,10.0,74747.62,5819.35,2.0,0.16999999999999998,0.0,0.0,0.0,0.0,3.3333333333333335,2.8333333333333335,2023,8,3,-0.8660254037844385,-0.5000000000000004,473,164,111,29,1848,0.0,0,1,18,0.98
135,2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.3333333333333335,2.5,2023,9,3,-1.0,-1.8369701987210297e-16,473,164,111,29,1848,0.0,0,1,18,0.98
135,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.3333333333333335,1.6666666666666667,2023,10,4,-0.8660254037844386,0.5000000000000001,473,164,111,29,1848,0.0,0,1,18,0.98
135,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.6666666666666667,2023,11,4,-0.5000000000000004,0.8660254037844384,473,164,111,29,1848,0.0,0,1,18,0.98
135,2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2023,12,4,-2.4492935982947064e-16,1.0,473,164,111,29,1848,0.0,0,1,18,0.98
135,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2024,1,1,0.49999999999999994,0.8660254037844387,473,164,111,29,1848,0.0,0,1,18,0.98
135,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,2,1,0.8660254037844386,0.5000000000000001,473,164,111,29,1848,0.0,0,1,18,0.98
135,2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,1,1.0,6.123233995736766e-17,473,164,111,29,1848,0.0,0,1,18,0.98
